"","class.index","Mantel.cor","Pr.Mantel","Pr.corrected","distance","Signif","Season"
"53",848.178095637763,0.0533799708558751,0.073,0.803,"2D|Depth","no","Summer"
"54",926.285195241196,0.0803036887936107,0.01,0.12,"2D|Depth","no","Summer"
"55",77.1725081901894,0.186105380537968,0.001,0.001,"3D","yes","Summer"
"56",154.345016380379,0.190919094163835,0.001,0.002,"3D","yes","Summer"
"57",231.517524570568,0.157981296366521,0.001,0.003,"3D","yes","Summer"
"58",308.690032760758,0.0519719736746725,0.102,0.408,"3D","no","Summer"
"59",385.862540950947,0.0236708116622051,0.345,1.725,"3D","no","Summer"
"60",463.035049141136,-0.152994982245342,0.005,0.03,"3D","yes","Summer"
"61",540.207557331326,-0.19328419818929,0.001,0.007,"3D","yes","Summer"
"62",617.380065521515,NA,NA,NA,"3D",NA,"Summer"
"63",694.552573711705,-0.194543722994501,0.001,0.009,"3D","yes","Summer"
"64",771.725081901894,-0.160202660328482,0.001,0.01,"3D","yes","Summer"
"65",848.897590092084,-0.148647966542332,0.003,0.033,"3D","yes","Summer"
"66",927.070098282273,-0.213875430829693,0.001,0.012,"3D","yes","Summer"
"67",2.85333333333333,0.0526057249410054,0.081,0.081,"Depth|2D","no","Spring"
"68",5.70666666666667,0.0274565378567476,0.209,0.418,"Depth|2D","no","Spring"
"69",8.56,0.00367826195697037,0.47,1.41,"Depth|2D","no","Spring"
"70",11.4133333333333,-0.0722072213423789,0.048,0.192,"Depth|2D","no","Spring"
"71",14.2666666666667,0.0104574405209392,0.413,2.065,"Depth|2D","no","Spring"
"72",17.12,-0.0358006958062902,0.218,1.308,"Depth|2D","no","Spring"
"73",19.9733333333333,-0.0407112913370053,0.105,0.735,"Depth|2D","no","Spring"
"74",22.8266666666667,0.0494350154199053,0.031,0.248,"Depth|2D","no","Spring"
"75",25.68,-0.0401274577726158,0.123,1.107,"Depth|2D","no","Spring"
"76",28.5333333333333,0.0334655533205093,0.179,1.79,"Depth|2D","no","Spring"
"77",31.3866666666667,0.0435485492543685,0.057,0.627,"Depth|2D","no","Spring"
"78",35.24,-0.0101780104953543,0.358,4.296,"Depth|2D","no","Spring"
"79",73.2079403584048,0.048483029920746,0.111,0.111,"2D|Depth","no","Spring"
"80",146.41588071681,0.0169950676141262,0.327,0.654,"2D|Depth","no","Spring"
"81",219.623821075214,-0.0931909091420331,0.008,0.024,"2D|Depth","yes","Spring"
"82",292.831761433619,-0.00764105808665828,0.403,1.612,"2D|Depth","no","Spring"
"83",366.039701792024,0.0188258896137634,0.359,1.795,"2D|Depth","no","Spring"
"84",439.247642150429,-0.018508509271013,0.374,2.244,"2D|Depth","no","Spring"
"85",512.455582508834,0.075093695043307,0.01,0.07,"2D|Depth","no","Spring"
"86",585.663522867238,NA,NA,NA,"2D|Depth",NA,"Spring"
"87",658.871463225643,-0.0295322223704799,0.191,1.719,"2D|Depth","no","Spring"
"88",732.079403584048,0.0445014229526888,0.116,1.16,"2D|Depth","no","Spring"
"89",805.287343942453,-0.00228564564566997,0.44,4.84,"2D|Depth","no","Spring"
"90",879.495284300858,0.0523406192326983,0.051,0.612,"2D|Depth","no","Spring"
"91",73.2594791666563,0.0869925939068369,0.002,0.002,"3D","yes","Spring"
"92",146.518958333313,0.0408982011251615,0.199,0.398,"3D","no","Spring"
"93",219.778437499969,-0.0812314279853613,0.022,0.066,"3D","no","Spring"
"94",293.037916666625,-0.00880412833432714,0.402,1.608,"3D","no","Spring"
"95",366.297395833282,0.00780219737105441,0.443,2.215,"3D","no","Spring"
"96",439.556874999938,-0.0474639899225903,0.154,0.924,"3D","no","Spring"
"97",512.816354166594,0.0520620449362442,0.114,0.798,"3D","no","Spring"
"98",586.075833333251,NA,NA,NA,"3D",NA,"Spring"
"99",659.335312499907,-0.0543365466907594,0.114,1.026,"3D","no","Spring"
"100",732.594791666563,0.013351485258462,0.419,4.19,"3D","no","Spring"
"101",805.85427083322,-0.020034989544231,0.285,3.135,"3D","no","Spring"
"102",880.113749999876,-0.00280242315247052,0.456,5.472,"3D","no","Spring"
