"","ESV_MiFishU_1","ESV_MiFishU_2","ESV_MiFishU_3","ESV_MiFishU_4","ESV_MiFishU_5","ESV_MiFishU_6","ESV_MiFishU_7","ESV_MiFishU_8","ESV_MiFishU_9","ESV_MiFishU_10","ESV_MiFishU_11","ESV_MiFishU_12","ESV_MiFishU_13","ESV_MiFishU_14","ESV_MiFishU_15","ESV_MiFishU_16","ESV_MiFishU_19","ESV_MiFishU_20","ESV_MiFishU_21","ESV_MiFishU_25","ESV_MiFishU_26","ESV_MiFishU_27","ESV_MiFishU_30","ESV_MiFishU_33","ESV_MiFishU_34","ESV_MiFishU_37","ESV_MiFishU_42","ESV_MiFishU_45","ESV_MiFishU_46","ESV_MiFishU_49","ESV_MiFishU_57","ESV_MiFishU_58","ESV_MiFishU_59","ESV_MiFishU_62","ESV_MiFishU_63","ESV_MiFishU_64","ESV_MiFishU_66","ESV_MiFishU_75","ESV_MiFishU_78","ESV_MiFishU_79","ESV_MiFishU_83","ESV_MiFishU_88","ESV_MiFishU_90","ESV_MiFishU_98","ESV_MiFishU_110","ESV_MiFishU_111","ESV_MiFishU_122","ESV_MiFishU_130","ESV_MiFishU_131","ESV_MiFishU_139","ESV_MiFishU_140","ESV_MiFishU_141","ESV_MiFishU_146","ESV_MiFishU_149","ESV_MiFishU_151","ESV_MiFishU_152","ESV_MiFishU_156","ESV_MiFishU_159","ESV_MiFishU_160","ESV_MiFishU_163","ESV_MiFishU_164","ESV_MiFishU_167","ESV_MiFishU_171","ESV_MiFishU_175","ESV_MiFishU_176","ESV_MiFishU_188","ESV_MiFishU_193","ESV_MiFishU_196","ESV_MiFishU_201","ESV_MiFishU_202","ESV_MiFishU_208","ESV_MiFishU_211","ESV_MiFishU_217","ESV_MiFishU_219","ESV_MiFishU_220","ESV_MiFishU_224","ESV_MiFishU_229","ESV_MiFishU_230","ESV_MiFishU_235","ESV_MiFishU_243","ESV_MiFishU_246","ESV_MiFishU_248","ESV_MiFishU_249","ESV_MiFishU_251","ESV_MiFishU_253","ESV_MiFishU_256","ESV_MiFishU_259","ESV_MiFishU_268","ESV_MiFishU_272","ESV_MiFishU_287","ESV_MiFishU_288","ESV_MiFishU_291","ESV_MiFishU_292","ESV_MiFishU_294","ESV_MiFishU_297","ESV_MiFishU_299","ESV_MiFishU_300","ESV_MiFishU_301","ESV_MiFishU_307","ESV_MiFishU_310","ESV_MiFishU_315","ESV_MiFishU_316","ESV_MiFishU_317","ESV_MiFishU_319","ESV_MiFishU_321","ESV_MiFishU_333","ESV_MiFishU_334","ESV_MiFishU_339","ESV_MiFishU_341","ESV_MiFishU_351","ESV_MiFishU_354","ESV_MiFishU_360","ESV_MiFishU_363","ESV_MiFishU_364","ESV_MiFishU_365","ESV_MiFishU_367","ESV_MiFishU_368","ESV_MiFishU_369","ESV_MiFishU_373","ESV_MiFishU_375","ESV_MiFishU_376","ESV_MiFishU_377","ESV_MiFishU_378","ESV_MiFishU_384","ESV_MiFishU_386","ESV_MiFishU_391","ESV_MiFishU_392","ESV_MiFishU_393","ESV_MiFishU_394","ESV_MiFishU_400","ESV_MiFishU_404","ESV_MiFishU_409","ESV_MiFishU_410","ESV_MiFishU_412","ESV_MiFishU_414","ESV_MiFishU_416","ESV_MiFishU_419","ESV_MiFishU_420","ESV_MiFishU_423","ESV_MiFishU_434","ESV_MiFishU_435","ESV_MiFishU_438","ESV_MiFishU_441","ESV_MiFishU_442","ESV_MiFishU_444","ESV_MiFishU_445","ESV_MiFishU_449","ESV_MiFishU_451","ESV_MiFishU_472","ESV_MiFishU_476","ESV_MiFishU_477","ESV_MiFishU_479","ESV_MiFishU_488","ESV_MiFishU_501","ESV_MiFishU_503","ESV_MiFishU_508","ESV_MiFishU_519","ESV_MiFishU_522","ESV_MiFishU_524","ESV_MiFishU_525","ESV_MiFishU_534","ESV_MiFishU_539","ESV_MiFishU_540","ESV_MiFishU_545","ESV_MiFishU_551","ESV_MiFishU_552","ESV_MiFishU_554","ESV_MiFishU_556","ESV_MiFishU_571","ESV_MiFishU_572","ESV_MiFishU_573","ESV_MiFishU_574","ESV_MiFishU_580","ESV_MiFishU_581","ESV_MiFishU_588","ESV_MiFishU_597","ESV_MiFishU_602","ESV_MiFishU_605","ESV_MiFishU_606","ESV_MiFishU_607","ESV_MiFishU_611","ESV_MiFishU_617","ESV_MiFishU_618","ESV_MiFishU_620","ESV_MiFishU_625","ESV_MiFishU_634","ESV_MiFishU_641","ESV_MiFishU_644","ESV_MiFishU_651","ESV_MiFishU_660","ESV_MiFishU_664","ESV_MiFishU_674","ESV_MiFishU_678","ESV_MiFishU_688","ESV_MiFishU_690","ESV_MiFishU_696","ESV_MiFishU_705","ESV_MiFishU_713","ESV_MiFishU_721","ESV_MiFishU_722","ESV_MiFishU_723","ESV_MiFishU_733","ESV_MiFishU_737","ESV_MiFishU_740","ESV_MiFishU_741","ESV_MiFishU_742","ESV_MiFishU_744","ESV_MiFishU_745","ESV_MiFishU_747","ESV_MiFishU_749","ESV_MiFishU_754","ESV_MiFishU_762","ESV_MiFishU_764","ESV_MiFishU_770","ESV_MiFishU_773","ESV_MiFishU_789","ESV_MiFishU_798","ESV_MiFishU_807","ESV_MiFishU_811","ESV_MiFishU_815","ESV_MiFishU_824","ESV_MiFishU_832","ESV_MiFishU_833","ESV_MiFishU_845","ESV_MiFishU_846","ESV_MiFishU_850","ESV_MiFishU_855","ESV_MiFishU_861","ESV_MiFishU_876","ESV_MiFishU_901","ESV_MiFishU_906","ESV_MiFishU_913","ESV_MiFishU_914","ESV_MiFishU_916","ESV_MiFishU_918","ESV_MiFishU_919","ESV_MiFishU_922","ESV_MiFishU_930","ESV_MiFishU_938","ESV_MiFishU_939","ESV_MiFishU_950","ESV_MiFishU_954","ESV_MiFishU_956","ESV_MiFishU_967","ESV_MiFishU_977","ESV_MiFishU_981","ESV_MiFishU_983","ESV_MiFishU_985","ESV_MiFishU_993","ESV_MiFishU_1001","ESV_MiFishU_1002","ESV_MiFishU_1003","ESV_MiFishU_1004","ESV_MiFishU_1005","ESV_MiFishU_1006","ESV_MiFishU_1009","ESV_MiFishU_1010","ESV_MiFishU_1011","ESV_MiFishU_1013","ESV_MiFishU_1014","ESV_MiFishU_1016","ESV_MiFishU_1019","ESV_MiFishU_1020","ESV_MiFishU_1022","ESV_MiFishU_1029","ESV_MiFishU_1032","ESV_MiFishU_1033","ESV_MiFishU_1034","ESV_MiFishU_1038","ESV_MiFishU_1047","ESV_MiFishU_1057","ESV_MiFishU_1062","ESV_MiFishU_1071","ESV_MiFishU_1075","ESV_MiFishU_1096","ESV_MiFishU_1099","ESV_MiFishU_1101","ESV_MiFishU_1104","ESV_MiFishU_1112","ESV_MiFishU_1115","ESV_MiFishU_1123","ESV_MiFishU_1124","ESV_MiFishU_1125","ESV_MiFishU_1126","ESV_MiFishU_1127","ESV_MiFishU_1129","ESV_MiFishU_1142","ESV_MiFishU_1143","ESV_MiFishU_1155","ESV_MiFishU_1171","ESV_MiFishU_1181","ESV_MiFishU_1183","ESV_MiFishU_1186","ESV_MiFishU_1193","ESV_MiFishU_1204","ESV_MiFishU_1205","ESV_MiFishU_1206","ESV_MiFishU_1211","ESV_MiFishU_1215","ESV_MiFishU_1217","ESV_MiFishU_1226","ESV_MiFishU_1227","ESV_MiFishU_1228","ESV_MiFishU_1238","ESV_MiFishU_1239","ESV_MiFishU_1242","ESV_MiFishU_1243","ESV_MiFishU_1244","ESV_MiFishU_1256","ESV_MiFishU_1258","ESV_MiFishU_1266","ESV_MiFishU_1267","ESV_MiFishU_1268","ESV_MiFishU_1282","ESV_MiFishU_1286","ESV_MiFishU_1290","ESV_MiFishU_1294","ESV_MiFishU_1296","ESV_MiFishU_1300","ESV_MiFishU_1303","ESV_MiFishU_1317","ESV_MiFishU_1318","ESV_MiFishU_1327","ESV_MiFishU_1331","ESV_MiFishU_1332","ESV_MiFishU_1338","ESV_MiFishU_1339","ESV_MiFishU_1341","ESV_MiFishU_1343","ESV_MiFishU_1344","ESV_MiFishU_1345","ESV_MiFishU_1352","ESV_MiFishU_1353","ESV_MiFishU_1360","ESV_MiFishU_1365","ESV_MiFishU_1373","ESV_MiFishU_1379","ESV_MiFishU_1380","ESV_MiFishU_1382","ESV_MiFishU_1392","ESV_MiFishU_1397","ESV_MiFishU_1399","ESV_MiFishU_1402","ESV_MiFishU_1408","ESV_MiFishU_1416","ESV_MiFishU_1420","ESV_MiFishU_1427","ESV_MiFishU_1429","ESV_MiFishU_1432","ESV_MiFishU_1433","ESV_MiFishU_1434","ESV_MiFishU_1436","ESV_MiFishU_1441","ESV_MiFishU_1447","ESV_MiFishU_1448","ESV_MiFishU_1451","ESV_MiFishU_1453","ESV_MiFishU_1454","ESV_MiFishU_1457","ESV_MiFishU_1467","ESV_MiFishU_1471","ESV_MiFishU_1485","ESV_MiFishU_1489","ESV_MiFishU_1492","ESV_MiFishU_1506","ESV_MiFishU_1509","ESV_MiFishU_1510","ESV_MiFishU_1525","ESV_MiFishU_1529","ESV_MiFishU_1532","ESV_MiFishU_1535","ESV_MiFishU_1542","ESV_MiFishU_1549","ESV_MiFishU_1553","ESV_MiFishU_1562","ESV_MiFishU_1563","ESV_MiFishU_1568","ESV_MiFishU_1575","ESV_MiFishU_1576","ESV_MiFishU_1579","ESV_MiFishU_1584","ESV_MiFishU_1591","ESV_MiFishU_1592","ESV_MiFishU_1593","ESV_MiFishU_1602","ESV_MiFishU_1603","ESV_MiFishU_1609","ESV_MiFishU_1614","ESV_MiFishU_1625","ESV_MiFishU_1631","ESV_MiFishU_1632","ESV_MiFishU_1636","ESV_MiFishU_1639","ESV_MiFishU_1647","ESV_MiFishU_1670","ESV_MiFishU_1677","ESV_MiFishU_1680","ESV_MiFishU_1705","ESV_MiFishU_1706","ESV_MiFishU_1707","ESV_MiFishU_1708","ESV_MiFishU_1709","ESV_MiFishU_1710","ESV_MiFishU_1711"
"NEG_PCR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEG_PCR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEG_PCR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEG_PCR5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEG_PCR6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEG_PCR7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEG_PCR8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POS_PCR1",0,280,19083,136943,0,88340,0,0,0,306345,159,0,0,36287,37,0,0,0,0,0,0,0,0,0,87266,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,1244,0,0,0,0,0,0,0,0,0,6739,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,159,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POS_PCR2",6394,31600,3668,15644,0,0,2327,0,0,50108,115,0,6867,11089,0,0,0,0,0,0,0,0,576,0,8099,0,0,0,0,0,0,0,0,0,0,0,26130,0,0,0,0,0,0,0,0,0,0,0,7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POS_PCR3",64217,302,0,66159,150,0,111,112,0,534799,210,0,0,0,52,0,60,0,0,0,0,0,192009,0,4404,0,79465,0,0,0,0,0,0,31816,31907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,0,0,0,0,0,0,0,0,0,302,0,0,526,0,0,0,0,0,0,0,0,0,985,0,0,0,0,226,0,0,0,0,0,0,0,0,0,189,192,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,82,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
