"","ESV_MiFishU_1","ESV_MiFishU_2","ESV_MiFishU_3","ESV_MiFishU_5","ESV_MiFishU_7","ESV_MiFishU_8","ESV_MiFishU_9","ESV_MiFishU_10","ESV_MiFishU_12","ESV_MiFishU_14","ESV_MiFishU_16","ESV_MiFishU_20","ESV_MiFishU_21","ESV_MiFishU_25","ESV_MiFishU_27","ESV_MiFishU_33","ESV_MiFishU_37","ESV_MiFishU_45","ESV_MiFishU_46","ESV_MiFishU_49","ESV_MiFishU_58","ESV_MiFishU_59","ESV_MiFishU_64","ESV_MiFishU_75","ESV_MiFishU_79","ESV_MiFishU_88","ESV_MiFishU_90","ESV_MiFishU_98","ESV_MiFishU_111","ESV_MiFishU_122","ESV_MiFishU_130","ESV_MiFishU_139","ESV_MiFishU_141","ESV_MiFishU_149","ESV_MiFishU_152","ESV_MiFishU_156","ESV_MiFishU_160","ESV_MiFishU_163","ESV_MiFishU_164","ESV_MiFishU_167","ESV_MiFishU_171","ESV_MiFishU_175","ESV_MiFishU_176","ESV_MiFishU_188","ESV_MiFishU_196","ESV_MiFishU_201","ESV_MiFishU_202","ESV_MiFishU_208","ESV_MiFishU_211","ESV_MiFishU_219","ESV_MiFishU_220","ESV_MiFishU_224","ESV_MiFishU_229","ESV_MiFishU_230","ESV_MiFishU_235","ESV_MiFishU_243","ESV_MiFishU_246","ESV_MiFishU_248","ESV_MiFishU_249","ESV_MiFishU_251","ESV_MiFishU_253","ESV_MiFishU_256","ESV_MiFishU_268","ESV_MiFishU_272","ESV_MiFishU_288","ESV_MiFishU_291","ESV_MiFishU_292","ESV_MiFishU_294","ESV_MiFishU_297","ESV_MiFishU_299","ESV_MiFishU_300","ESV_MiFishU_301","ESV_MiFishU_307","ESV_MiFishU_315","ESV_MiFishU_317","ESV_MiFishU_321","ESV_MiFishU_333","ESV_MiFishU_339","ESV_MiFishU_341","ESV_MiFishU_351","ESV_MiFishU_354","ESV_MiFishU_363","ESV_MiFishU_364","ESV_MiFishU_365","ESV_MiFishU_367","ESV_MiFishU_368","ESV_MiFishU_369","ESV_MiFishU_373","ESV_MiFishU_376","ESV_MiFishU_384","ESV_MiFishU_386","ESV_MiFishU_391","ESV_MiFishU_392","ESV_MiFishU_393","ESV_MiFishU_394","ESV_MiFishU_404","ESV_MiFishU_410","ESV_MiFishU_414","ESV_MiFishU_416","ESV_MiFishU_419","ESV_MiFishU_438","ESV_MiFishU_441","ESV_MiFishU_442","ESV_MiFishU_444","ESV_MiFishU_451","ESV_MiFishU_472","ESV_MiFishU_476","ESV_MiFishU_477","ESV_MiFishU_501","ESV_MiFishU_508","ESV_MiFishU_519","ESV_MiFishU_522","ESV_MiFishU_524","ESV_MiFishU_525","ESV_MiFishU_534","ESV_MiFishU_539","ESV_MiFishU_545","ESV_MiFishU_571","ESV_MiFishU_572","ESV_MiFishU_573","ESV_MiFishU_574","ESV_MiFishU_580","ESV_MiFishU_581","ESV_MiFishU_588","ESV_MiFishU_597","ESV_MiFishU_602","ESV_MiFishU_617","ESV_MiFishU_625","ESV_MiFishU_634","ESV_MiFishU_641","ESV_MiFishU_651","ESV_MiFishU_660","ESV_MiFishU_664","ESV_MiFishU_674","ESV_MiFishU_678","ESV_MiFishU_688","ESV_MiFishU_690","ESV_MiFishU_696","ESV_MiFishU_705","ESV_MiFishU_713","ESV_MiFishU_722","ESV_MiFishU_723","ESV_MiFishU_733","ESV_MiFishU_737","ESV_MiFishU_747","ESV_MiFishU_754","ESV_MiFishU_764","ESV_MiFishU_770","ESV_MiFishU_773","ESV_MiFishU_789","ESV_MiFishU_807","ESV_MiFishU_815","ESV_MiFishU_845","ESV_MiFishU_855","ESV_MiFishU_901","ESV_MiFishU_906","ESV_MiFishU_913","ESV_MiFishU_914","ESV_MiFishU_919","ESV_MiFishU_922","ESV_MiFishU_930","ESV_MiFishU_950","ESV_MiFishU_954","ESV_MiFishU_967","ESV_MiFishU_983","ESV_MiFishU_985","ESV_MiFishU_993","ESV_MiFishU_1001","ESV_MiFishU_1002","ESV_MiFishU_1005","ESV_MiFishU_1006","ESV_MiFishU_1009","ESV_MiFishU_1010","ESV_MiFishU_1013","ESV_MiFishU_1019","ESV_MiFishU_1020","ESV_MiFishU_1029","ESV_MiFishU_1032","ESV_MiFishU_1038","ESV_MiFishU_1057","ESV_MiFishU_1062","ESV_MiFishU_1075","ESV_MiFishU_1096","ESV_MiFishU_1099","ESV_MiFishU_1104","ESV_MiFishU_1123","ESV_MiFishU_1126","ESV_MiFishU_1127","ESV_MiFishU_1142","ESV_MiFishU_1143","ESV_MiFishU_1181","ESV_MiFishU_1183","ESV_MiFishU_1186","ESV_MiFishU_1204","ESV_MiFishU_1206","ESV_MiFishU_1211","ESV_MiFishU_1226","ESV_MiFishU_1227","ESV_MiFishU_1228","ESV_MiFishU_1238","ESV_MiFishU_1239","ESV_MiFishU_1242","ESV_MiFishU_1243","ESV_MiFishU_1244","ESV_MiFishU_1258","ESV_MiFishU_1266","ESV_MiFishU_1267","ESV_MiFishU_1282","ESV_MiFishU_1286","ESV_MiFishU_1296","ESV_MiFishU_1300","ESV_MiFishU_1303","ESV_MiFishU_1317","ESV_MiFishU_1327","ESV_MiFishU_1331","ESV_MiFishU_1332","ESV_MiFishU_1338","ESV_MiFishU_1339","ESV_MiFishU_1341","ESV_MiFishU_1343","ESV_MiFishU_1344","ESV_MiFishU_1345","ESV_MiFishU_1352","ESV_MiFishU_1365","ESV_MiFishU_1373","ESV_MiFishU_1379","ESV_MiFishU_1380","ESV_MiFishU_1382","ESV_MiFishU_1392","ESV_MiFishU_1397","ESV_MiFishU_1399","ESV_MiFishU_1416","ESV_MiFishU_1420","ESV_MiFishU_1427","ESV_MiFishU_1429","ESV_MiFishU_1432","ESV_MiFishU_1436","ESV_MiFishU_1441","ESV_MiFishU_1447","ESV_MiFishU_1457","ESV_MiFishU_1467","ESV_MiFishU_1471","ESV_MiFishU_1489","ESV_MiFishU_1492","ESV_MiFishU_1506","ESV_MiFishU_1509","ESV_MiFishU_1510","ESV_MiFishU_1525","ESV_MiFishU_1529","ESV_MiFishU_1532","ESV_MiFishU_1535","ESV_MiFishU_1542","ESV_MiFishU_1562","ESV_MiFishU_1575","ESV_MiFishU_1584","ESV_MiFishU_1591","ESV_MiFishU_1602","ESV_MiFishU_1603","ESV_MiFishU_1609","ESV_MiFishU_1625","ESV_MiFishU_1631","ESV_MiFishU_1647","ESV_MiFishU_1677","ESV_MiFishU_1708","ESV_MiFishU_1710"
"BDA20_014",16469,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"BDA20_015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_016",4248,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_017",65576,0,122331,0,0,0,0,0,0,3758,0,5598,0,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,0,0,0,34,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_018",495752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,3024,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_019",104463,0,535938,0,0,0,41082,0,0,65,0,58655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,0,0,0,54,0,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_020",444924,0,401134,129,107,128,0,100,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7325,0,0,3061,0,0,736,0,1765,0,0,0,0,197,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,829,0,0,0,183,0,0,0,0,199,0,0,97,0,0,0,210,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,1120,0,206,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,60,0,0,101,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_022",21897,0,0,0,0,0,0,0,0,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_023",0,0,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_024",524842,0,0,0,0,109,0,0,0,0,0,0,0,0,0,51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
"BDA20_033",31412,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_034",529782,0,78724,155,145,106,94,88,0,152884,0,4056,0,0,0,0,0,0,0,0,0,0,16095,0,0,0,0,0,0,24,0,0,0,0,0,6062,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,243,0,0,0,0,3273,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,77,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_035",296000,0,3155,0,0,0,0,0,0,243666,0,0,8873,0,0,0,0,0,0,4189,0,0,0,0,0,0,0,0,0,0,0,6774,0,0,0,0,0,0,0,0,0,0,2035,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194,0,0,2748,95,0,0,0,0,0,0,0,223,0,0,0,0,0,0,485,0,0,0,52,0,1737,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,0,0,0,0,439,0,0,0,0,0,0,0,985,0,0,0,0,0,707,0,0,0,0,0,0,134,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,537,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,129,134,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_036",416069,0,0,0,0,0,0,50289,0,3297,0,0,0,0,0,61353,0,0,40038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,177,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_037",0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_042",806662,0,0,0,0,114,0,0,0,0,0,0,15443,0,0,0,0,0,0,0,0,0,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,528,3568,0,0,3320,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,255,0,540,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,36,0,355,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_043",455654,0,12409,0,116,0,0,0,0,83086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,184,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,129,0,0,0,711,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_044",12189,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"BDA20_045",703796,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,31155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,195,0,0,163,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
